,elec_cost_(£/kWh),hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),electrolysis_capacity(elec)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(osw_elec)_(£/kWh),LCOE(system)_(£/kWh),LCOE(system)+subsidy_(£/kWh)
12,0.057,0.057,0.06,0.118,0.0,0.0,124002.0,0.0,27511355.0,-0.0,27511355.0,0.0,744000000.0,0.0,0.0,0.0,,0.29820186519711006,0.0,,0.0,,
13,0.057,0.057,0.065,0.123,0.0,0.0,124002.0,0.0,27511355.0,-0.0,27511355.0,0.0,744000000.0,0.0,0.0,0.0,,0.29820186519711006,0.0,,0.0,,
14,0.057,0.057,0.07,0.128,0.0,0.0,124002.0,0.0,27511355.0,-0.0,27511355.0,0.0,744000000.0,0.0,0.0,0.0,,0.29820186519711006,0.0,,0.0,,
15,0.057,0.057,0.075,0.133,0.0,0.0,124002.0,0.0,27511355.0,-0.0,27511355.0,0.0,744000000.0,0.0,0.0,0.0,,0.29820186519711006,0.0,,0.0,,
16,0.057,0.057,0.08,0.138,0.0,0.0,124002.0,0.0,27511355.0,-0.0,27511355.0,0.0,744000000.0,0.0,0.0,0.0,,0.29820186519711006,0.0,,0.0,,
17,0.057,0.057,0.085,0.14300000000000002,0.0,0.0,124002.0,0.0,27511355.0,-0.0,27511355.0,0.0,744000000.0,0.0,0.0,0.0,,0.29820186519711006,0.0,,0.0,,
18,0.057,0.057,0.09,0.148,0.0,0.0,124002.0,0.0,27511355.0,-0.0,27511355.0,0.0,744000000.0,0.0,0.0,0.0,,0.29820186519711006,0.0,,0.0,,
19,0.057,0.057,0.095,0.153,0.0,0.0,124002.0,0.0,27511355.0,-0.0,27511355.0,0.0,744000000.0,0.0,0.0,0.0,,0.29820186519711006,0.0,,0.0,,
20,0.057,0.057,0.1,0.158,0.0,0.0,124002.0,0.0,27511355.0,-0.0,27511355.0,0.0,744000000.0,0.0,0.0,0.0,,0.29820186519711006,0.0,,0.0,,
21,0.057,0.057,0.105,0.163,0.0,0.0,124002.0,0.0,27511355.0,-0.0,27511355.0,0.0,744000000.0,0.0,0.0,0.0,,0.29820186519711006,0.0,,0.0,,
22,0.057,0.057,0.11,0.168,7977.2,11396.0,124002.0,0.0,27511355.0,6263723.0,21247632.0,4384606.1,739615393.9000001,385126.16,0.0,0.0,0.7387664555003264,0.29820186519711006,385126.16,0.08783597687372648,0.0,0.08783597687372648,0.19783597687372648
23,0.057,0.057,0.115,0.17300000000000001,27568.1,39383.0,124002.0,0.0,27511355.0,16308493.0,11202862.0,11415945.100000001,732584054.9000001,1026672.9,0.0,0.0,0.5565857723667137,0.29820186519711006,1026672.9,0.08993323732784944,0.0,0.08993323732784944,0.20493323732784946
24,0.057,0.057,0.12,0.178,43416.8,62024.00000000001,124002.0,0.0,27511355.0,21746924.0,5764431.0,15222846.799999999,728777153.1999999,1392479.1,0.0,0.0,0.4712649387195244,0.29820186519711006,1392479.1,0.09147297600078326,0.0,0.09147297600078326,0.21147297600078324
25,0.057,0.057,0.125,0.183,43857.1,62653.0,124002.0,0.0,27511355.0,21871207.0,5640148.0,15309844.9,728690155.0999999,1401113.9,0.0,0.0,0.469199936190614,0.29820186519711006,1401113.9,0.09151718447519999,0.0,0.09151718447519999,0.2165171844752
26,0.057,0.057,0.13,0.188,50477.0,72110.0,124002.0,0.0,27511355.0,23192278.0,4319077.0,16234594.6,727765405.4,1499728.8,0.0,0.0,0.432289788748671,0.29820186519711006,1499728.8,0.09237858024492956,0.0,0.09237858024492956,0.22237858024492957
27,0.057,0.057,0.135,0.193,58471.0,83530.0,124002.0,0.0,27511355.0,24539395.0,2971960.0,17177576.5,726822423.5,1604667.5,0.0,0.0,0.39486481259067313,0.29820186519711006,1604667.5,0.09341640830416328,0.0,0.09341640830416328,0.2284164083041633
28,0.057,0.057,0.14,0.198,64547.0,92210.0,124002.0,0.0,27511355.0,25407434.0,2103921.0,17785203.799999997,726214796.2,1675544.1,0.0,0.0,0.3703478677119664,0.29820186519711006,1675544.1,0.09421000281143814,0.0,0.09421000281143814,0.23421000281143817
29,0.057,0.057,0.145,0.20299999999999999,70771.4,101102.0,124002.0,0.0,27511355.0,26200273.0,1311082.0,18340191.1,725659808.9,1742656.9,0.0,0.0,0.3483157672343251,0.29820186519711006,1742656.9,0.09501847011834025,0.0,0.09501847011834025,0.24001847011834024
